GEO;AGE;Year;Sex;PovertyRate
France;From 45 to 54 years;2021;Males;
France;From 50 to 64 years;2021;Males;5,4
France;From 55 to 64 years;2021;Males;5,0
France;55 years or over;2021;Males;4,4
France;Less than 60 years;2021;Males;5,9
France;60 years or over;2021;Males;4,2
France;Less than 65 years;2021;Males;5,8
France;From 65 to 74 years;2021;Males;4,2
France;65 years or over;2021;Males;4,0
France;Less than 75 years;2021;Males;5,6
France;75 years or over;2021;Males;3,7
France;85 years or over;2021;Males;
Croatia;Less than 6 years;2021;Males;1,0
Croatia;From 6 to 10 years;2021;Males;3,1
Croatia;From 6 to 11 years;2021;Males;2,6
Croatia;From 11 to 15 years;2021;Males;2,4
Croatia;From 12 to 17 years;2021;Males;2,8
Croatia;From 15 to 19 years;2021;Males;2,5
Croatia;From 15 to 24 years;2021;Males;1,4
Croatia;From 15 to 29 years;2021;Males;1,3
Croatia;Less than 16 years;2021;Males;2,2
Croatia;From 16 to 19 years;2021;Males;2,7
Croatia;From 16 to 24 years;2021;Males;1,3
Croatia;From 16 to 29 years;2021;Males;1,2
Croatia;From 16 to 64 years;2021;Males;2,9
Croatia;16 years or over;2021;Males;3,3
Croatia;Less than 18 years;2021;Males;2,2
Croatia;From 18 to 24 years;2021;Males;1,0
Croatia;From 18 to 59 years;2021;Males;
Croatia;From 18 to 64 years;2021;Males;2,9
Croatia;From 18 to 74 years;2021;Males;
Croatia;18 years or over;2021;Males;3,3
Croatia;From 20 to 24 years;2021;Males;0,3
Croatia;From 20 to 29 years;2021;Males;0,7
Croatia;From 25 to 29 years;2021;Males;1,1
Croatia;From 25 to 34 years;2021;Males;
Croatia;From 25 to 49 years;2021;Males;2,3
Croatia;From 25 to 54 years;2021;Males;2,7
Croatia;From 25 to 59 years;2021;Males;
Croatia;From 35 to 44 years;2021;Males;
Croatia;From 45 to 54 years;2021;Males;
Croatia;From 50 to 64 years;2021;Males;4,5
Croatia;From 55 to 64 years;2021;Males;4,6
Croatia;55 years or over;2021;Males;4,8
Croatia;Less than 60 years;2021;Males;2,5
Croatia;60 years or over;2021;Males;4,9
Croatia;Less than 65 years;2021;Males;2,7
Croatia;From 65 to 74 years;2021;Males;5,2
Croatia;65 years or over;2021;Males;5,0
Croatia;Less than 75 years;2021;Males;3,0
Croatia;75 years or over;2021;Males;4,5
Croatia;85 years or over;2021;Males;
Italy;Less than 6 years;2021;Males;8,5
Italy;From 6 to 10 years;2021;Males;8,1
Italy;From 6 to 11 years;2021;Males;8,0
Italy;From 11 to 15 years;2021;Males;7,3
Italy;From 12 to 17 years;2021;Males;6,0
Italy;From 15 to 19 years;2021;Males;4,1
Italy;From 15 to 24 years;2021;Males;4,4
Italy;From 15 to 29 years;2021;Males;5,2
Italy;Less than 16 years;2021;Males;7,9
Italy;From 16 to 19 years;2021;Males;4,6
Italy;From 16 to 24 years;2021;Males;4,6
Italy;From 16 to 29 years;2021;Males;5,4
Italy;From 16 to 64 years;2021;Males;6,1
Italy;16 years or over;2021;Males;5,7
Italy;Less than 18 years;2021;Males;7,4
Italy;From 18 to 24 years;2021;Males;4,9
Italy;From 18 to 59 years;2021;Males;
Italy;From 18 to 64 years;2021;Males;6,2
Italy;From 18 to 74 years;2021;Males;
Italy;18 years or over;2021;Males;5,7
Italy;From 20 to 24 years;2021;Males;4,6
Italy;From 20 to 29 years;2021;Males;5,7
Italy;From 25 to 29 years;2021;Males;6,7
Italy;From 25 to 34 years;2021;Males;
Italy;From 25 to 49 years;2021;Males;6,2
Italy;From 25 to 54 years;2021;Males;6,1
Italy;From 25 to 59 years;2021;Males;
Italy;From 35 to 44 years;2021;Males;
Italy;From 45 to 54 years;2021;Males;
Italy;From 50 to 64 years;2021;Males;6,6
Italy;From 55 to 64 years;2021;Males;7,0
Italy;55 years or over;2021;Males;5,4
Italy;Less than 60 years;2021;Males;6,4
Italy;60 years or over;2021;Males;5,0
Italy;Less than 65 years;2021;Males;6,4
Italy;From 65 to 74 years;2021;Males;4,4
Italy;65 years or over;2021;Males;4,3
Italy;Less than 75 years;2021;Males;6,2
Italy;75 years or over;2021;Males;4,2
Italy;85 years or over;2021;Males;
Cyprus;Less than 6 years;2021;Males;3,9
Cyprus;From 6 to 10 years;2021;Males;5,2
Cyprus;From 6 to 11 years;2021;Males;5,3
Cyprus;From 11 to 15 years;2021;Males;6,1
Cyprus;From 12 to 17 years;2021;Males;4,2
Cyprus;From 15 to 19 years;2021;Males;2,6
Cyprus;From 15 to 24 years;2021;Males;2,0
Cyprus;From 15 to 29 years;2021;Males;1,5
Cyprus;Less than 16 years;2021;Males;4,9
Cyprus;From 16 to 19 years;2021;Males;1,0
Cyprus;From 16 to 24 years;2021;Males;1,4
Cyprus;From 16 to 29 years;2021;Males;1,1
Cyprus;From 16 to 64 years;2021;Males;2,0
Cyprus;16 years or over;2021;Males;1,8
Cyprus;Less than 18 years;2021;Males;4,5
Cyprus;From 18 to 24 years;2021;Males;1,5
Cyprus;From 18 to 59 years;2021;Males;
Cyprus;From 18 to 64 years;2021;Males;2,0
Cyprus;From 18 to 74 years;2021;Males;
Cyprus;18 years or over;2021;Males;1,8
Cyprus;From 20 to 24 years;2021;Males;1,6
Cyprus;From 20 to 29 years;2021;Males;1,1
Cyprus;From 25 to 29 years;2021;Males;0,6
Cyprus;From 25 to 34 years;2021;Males;
Cyprus;From 25 to 49 years;2021;Males;2,0
Cyprus;From 25 to 54 years;2021;Males;2,1
Cyprus;From 25 to 59 years;2021;Males;
Cyprus;From 35 to 44 years;2021;Males;
Cyprus;From 45 to 54 years;2021;Males;
Cyprus;From 50 to 64 years;2021;Males;2,3
Cyprus;From 55 to 64 years;2021;Males;2,1
Cyprus;55 years or over;2021;Males;1,5
Cyprus;Less than 60 years;2021;Males;2,7
Cyprus;60 years or over;2021;Males;0,9
Cyprus;Less than 65 years;2021;Males;2,6
Cyprus;From 65 to 74 years;2021;Males;1,5
Cyprus;65 years or over;2021;Males;1,0
Cyprus;Less than 75 years;2021;Males;2,5
Cyprus;75 years or over;2021;Males;0,2
Cyprus;85 years or over;2021;Males;
Latvia;Less than 6 years;2021;Males;3,2
Latvia;From 6 to 10 years;2021;Males;4,5
Latvia;From 6 to 11 years;2021;Males;4,1
Latvia;From 11 to 15 years;2021;Males;5,1
Latvia;From 12 to 17 years;2021;Males;4,8
Latvia;From 15 to 19 years;2021;Males;4,2
Latvia;From 15 to 24 years;2021;Males;4,5
Latvia;From 15 to 29 years;2021;Males;4,2
Latvia;Less than 16 years;2021;Males;4,1
Latvia;From 16 to 19 years;2021;Males;3,9
Latvia;From 16 to 24 years;2021;Males;4,3
Latvia;From 16 to 29 years;2021;Males;4,1
Latvia;From 16 to 64 years;2021;Males;5,5
Latvia;16 years or over;2021;Males;5,3
Latvia;Less than 18 years;2021;Males;4,1
Latvia;From 18 to 24 years;2021;Males;4,7
Latvia;From 18 to 59 years;2021;Males;
Latvia;From 18 to 64 years;2021;Males;5,6
Latvia;From 18 to 74 years;2021;Males;
Latvia;18 years or over;2021;Males;5,3
Latvia;From 20 to 24 years;2021;Males;4,9
Latvia;From 20 to 29 years;2021;Males;4,3
Latvia;From 25 to 29 years;2021;Males;3,7
Latvia;From 25 to 34 years;2021;Males;
Latvia;From 25 to 49 years;2021;Males;4,1
Latvia;From 25 to 54 years;2021;Males;4,6
Latvia;From 25 to 59 years;2021;Males;
Latvia;From 35 to 44 years;2021;Males;
Latvia;From 45 to 54 years;2021;Males;
Latvia;From 50 to 64 years;2021;Males;8,5
Latvia;From 55 to 64 years;2021;Males;9,1
Latvia;55 years or over;2021;Males;6,5
Latvia;Less than 60 years;2021;Males;4,8
Latvia;60 years or over;2021;Males;6,0
Latvia;Less than 65 years;2021;Males;5,2
Latvia;From 65 to 74 years;2021;Males;4,9
Latvia;65 years or over;2021;Males;4,4
Latvia;Less than 75 years;2021;Males;5,1
Latvia;75 years or over;2021;Males;3,3
Latvia;85 years or over;2021;Males;
Lithuania;Less than 6 years;2021;Males;3,7
Lithuania;From 6 to 10 years;2021;Males;4,7
Lithuania;From 6 to 11 years;2021;Males;4,5
Lithuania;From 11 to 15 years;2021;Males;11,1
Lithuania;From 12 to 17 years;2021;Males;13,9
Lithuania;From 15 to 19 years;2021;Males;15,0
Lithuania;From 15 to 24 years;2021;Males;9,0
Lithuania;From 15 to 29 years;2021;Males;5,8
Lithuania;Less than 16 years;2021;Males;6,4
Lithuania;From 16 to 19 years;2021;Males;12,8
Lithuania;From 16 to 24 years;2021;Males;7,4
Lithuania;From 16 to 29 years;2021;Males;4,6
Lithuania;From 16 to 64 years;2021;Males;5,9
Lithuania;16 years or over;2021;Males;6,1
Lithuania;Less than 18 years;2021;Males;7,4
Lithuania;From 18 to 24 years;2021;Males;4,8
Lithuania;From 18 to 59 years;2021;Males;
Lithuania;From 18 to 64 years;2021;Males;5,6
Lithuania;From 18 to 74 years;2021;Males;
Lithuania;18 years or over;2021;Males;5,9
Lithuania;From 20 to 24 years;2021;Males;3,3
Lithuania;From 20 to 29 years;2021;Males;1,8
Lithuania;From 25 to 29 years;2021;Males;0,5
Lithuania;From 25 to 34 years;2021;Males;
Lithuania;From 25 to 49 years;2021;Males;3,2
Lithuania;From 25 to 54 years;2021;Males;4,4
Lithuania;From 25 to 59 years;2021;Males;
Lithuania;From 35 to 44 years;2021;Males;
Lithuania;From 45 to 54 years;2021;Males;
Lithuania;From 50 to 64 years;2021;Males;9,6
Lithuania;From 55 to 64 years;2021;Males;9,3
Lithuania;55 years or over;2021;Males;8,2
Lithuania;Less than 60 years;2021;Males;5,8
Lithuania;60 years or over;2021;Males;7,5
Lithuania;Less than 65 years;2021;Males;6,0
Lithuania;From 65 to 74 years;2021;Males;9,1
Lithuania;65 years or over;2021;Males;7,0
Lithuania;Less than 75 years;2021;Males;6,3
Lithuania;75 years or over;2021;Males;4,4
Lithuania;85 years or over;2021;Males;
Luxembourg;Less than 6 years;2021;Males;3,5
Luxembourg;From 6 to 10 years;2021;Males;5,8
Luxembourg;From 6 to 11 years;2021;Males;5,4
Luxembourg;From 11 to 15 years;2021;Males;5,0
Luxembourg;From 12 to 17 years;2021;Males;6,0
Luxembourg;From 15 to 19 years;2021;Males;5,4
Luxembourg;From 15 to 24 years;2021;Males;3,2
Luxembourg;From 15 to 29 years;2021;Males;2,2
Luxembourg;Less than 16 years;2021;Males;4,7
Luxembourg;From 16 to 19 years;2021;Males;3,5
Luxembourg;From 16 to 24 years;2021;Males;1,9
Luxembourg;From 16 to 29 years;2021;Males;1,5
Luxembourg;From 16 to 64 years;2021;Males;1,9
Luxembourg;16 years or over;2021;Males;1,8
Luxembourg;Less than 18 years;2021;Males;5,0
Luxembourg;From 18 to 24 years;2021;Males;0,4
Luxembourg;From 18 to 59 years;2021;Males;
Luxembourg;From 18 to 64 years;2021;Males;1,7
Luxembourg;From 18 to 74 years;2021;Males;
Luxembourg;18 years or over;2021;Males;1,6
Luxembourg;From 20 to 24 years;2021;Males;0,5
Luxembourg;From 20 to 29 years;2021;Males;0,8
Luxembourg;From 25 to 29 years;2021;Males;0,9
Luxembourg;From 25 to 34 years;2021;Males;
Luxembourg;From 25 to 49 years;2021;Males;1,3
Luxembourg;From 25 to 54 years;2021;Males;1,7
Luxembourg;From 25 to 59 years;2021;Males;
Luxembourg;From 35 to 44 years;2021;Males;
Luxembourg;From 45 to 54 years;2021;Males;
Luxembourg;From 50 to 64 years;2021;Males;2,9
Luxembourg;From 55 to 64 years;2021;Males;2,8
Luxembourg;55 years or over;2021;Males;2,0
Luxembourg;Less than 60 years;2021;Males;2,6
Luxembourg;60 years or over;2021;Males;0,9
Luxembourg;Less than 65 years;2021;Males;2,5
Luxembourg;From 65 to 74 years;2021;Males;1,4
Luxembourg;65 years or over;2021;Males;1,1
Luxembourg;Less than 75 years;2021;Males;2,4
Luxembourg;75 years or over;2021;Males;0,5
Luxembourg;85 years or over;2021;Males;
Hungary;Less than 6 years;2021;Males;16,6
Hungary;From 6 to 10 years;2021;Males;12,0
Hungary;From 6 to 11 years;2021;Males;13,1
Hungary;From 11 to 15 years;2021;Males;17,8
Hungary;From 12 to 17 years;2021;Males;15,8
Hungary;From 15 to 19 years;2021;Males;13,0
Hungary;From 15 to 24 years;2021;Males;10,8
Hungary;From 15 to 29 years;2021;Males;9,7
Hungary;Less than 16 years;2021;Males;15,6
Hungary;From 16 to 19 years;2021;Males;10,5
Hungary;From 16 to 24 years;2021;Males;9,6
Hungary;From 16 to 29 years;2021;Males;8,8
Hungary;From 16 to 64 years;2021;Males;8,7
Hungary;16 years or over;2021;Males;8,4
Hungary;Less than 18 years;2021;Males;15,2
Hungary;From 18 to 24 years;2021;Males;9,0
Hungary;From 18 to 59 years;2021;Males;
Hungary;From 18 to 64 years;2021;Males;8,6
Hungary;From 18 to 74 years;2021;Males;
Hungary;18 years or over;2021;Males;8,3
Hungary;From 20 to 24 years;2021;Males;9,0
Hungary;From 20 to 29 years;2021;Males;8,2
Hungary;From 25 to 29 years;2021;Males;7,5
Hungary;From 25 to 34 years;2021;Males;
Hungary;From 25 to 49 years;2021;Males;7,2
Hungary;From 25 to 54 years;2021;Males;7,5
Hungary;From 25 to 59 years;2021;Males;
Hungary;From 35 to 44 years;2021;Males;
Hungary;From 45 to 54 years;2021;Males;
Hungary;From 50 to 64 years;2021;Males;10,5
Hungary;From 55 to 64 years;2021;Males;11,6
Hungary;55 years or over;2021;Males;9,2
Hungary;Less than 60 years;2021;Males;10,0
Hungary;60 years or over;2021;Males;8,3
Hungary;Less than 65 years;2021;Males;10,1
Hungary;From 65 to 74 years;2021;Males;7,8
Hungary;65 years or over;2021;Males;6,9
Hungary;Less than 75 years;2021;Males;9,9
Hungary;75 years or over;2021;Males;5,2
Hungary;85 years or over;2021;Males;
Malta;Less than 6 years;2021;Males;7,8
Malta;From 6 to 10 years;2021;Males;7,1
Malta;From 6 to 11 years;2021;Males;7,8
Malta;From 11 to 15 years;2021;Males;9,0
Malta;From 12 to 17 years;2021;Males;6,6
Malta;From 15 to 19 years;2021;Males;4,6
Malta;From 15 to 24 years;2021;Males;4,2
Malta;From 15 to 29 years;2021;Males;4,1
Malta;Less than 16 years;2021;Males;8,0
Malta;From 16 to 19 years;2021;Males;2,9
Malta;From 16 to 24 years;2021;Males;3,6
Malta;From 16 to 29 years;2021;Males;3,8
Malta;From 16 to 64 years;2021;Males;4,9
Malta;16 years or over;2021;Males;4,5
Malta;Less than 18 years;2021;Males;7,4
Malta;From 18 to 24 years;2021;Males;3,9
Malta;From 18 to 59 years;2021;Males;
Malta;From 18 to 64 years;2021;Males;4,9
Malta;From 18 to 74 years;2021;Males;
Malta;18 years or over;2021;Males;4,6
Malta;From 20 to 24 years;2021;Males;4,0
Malta;From 20 to 29 years;2021;Males;4,0
Malta;From 25 to 29 years;2021;Males;4,1
Malta;From 25 to 34 years;2021;Males;
Malta;From 25 to 49 years;2021;Males;4,4
Malta;From 25 to 54 years;2021;Males;4,8
Malta;From 25 to 59 years;2021;Males;
Malta;From 35 to 44 years;2021;Males;
Malta;From 45 to 54 years;2021;Males;
Malta;From 50 to 64 years;2021;Males;6,7
Malta;From 55 to 64 years;2021;Males;6,0
Malta;55 years or over;2021;Males;4,4
Malta;Less than 60 years;2021;Males;5,5
Malta;60 years or over;2021;Males;3,7
Malta;Less than 65 years;2021;Males;5,4
Malta;From 65 to 74 years;2021;Males;4,7
Malta;65 years or over;2021;Males;3,2
Malta;Less than 75 years;2021;Males;5,3
Malta;75 years or over;2021;Males;0,8
Malta;85 years or over;2021;Males;
Netherlands;Less than 6 years;2021;Males;2,4
Netherlands;From 6 to 10 years;2021;Males;1,5
Netherlands;From 6 to 11 years;2021;Males;1,7
Netherlands;From 11 to 15 years;2021;Males;1,1
Netherlands;From 12 to 17 years;2021;Males;1,2
Netherlands;From 15 to 19 years;2021;Males;1,3
Netherlands;From 15 to 24 years;2021;Males;1,2
Netherlands;From 15 to 29 years;2021;Males;1,4
Netherlands;Less than 16 years;2021;Males;1,8
Netherlands;From 16 to 19 years;2021;Males;1,6
Netherlands;From 16 to 24 years;2021;Males;1,3
Netherlands;From 16 to 29 years;2021;Males;1,5
Netherlands;From 16 to 64 years;2021;Males;2,1
Netherlands;16 years or over;2021;Males;2,1
Netherlands;Less than 18 years;2021;Males;1,8
Netherlands;From 18 to 24 years;2021;Males;1,1
Netherlands;From 18 to 59 years;2021;Males;
Netherlands;From 18 to 64 years;2021;Males;2,1
Netherlands;From 18 to 74 years;2021;Males;
Netherlands;18 years or over;2021;Males;2,1
Netherlands;From 20 to 24 years;2021;Males;1,1
Netherlands;From 20 to 29 years;2021;Males;1,4
Netherlands;From 25 to 29 years;2021;Males;1,8
Netherlands;From 25 to 34 years;2021;Males;
Netherlands;From 25 to 49 years;2021;Males;2,2
Netherlands;From 25 to 54 years;2021;Males;2,2
Netherlands;From 25 to 59 years;2021;Males;
Netherlands;From 35 to 44 years;2021;Males;
Netherlands;From 45 to 54 years;2021;Males;
Netherlands;From 50 to 64 years;2021;Males;2,3
Netherlands;From 55 to 64 years;2021;Males;2,4
Netherlands;55 years or over;2021;Males;2,1
Netherlands;Less than 60 years;2021;Males;2,1
Netherlands;60 years or over;2021;Males;1,8
Netherlands;Less than 65 years;2021;Males;2,0
Netherlands;From 65 to 74 years;2021;Males;2,6
Netherlands;65 years or over;2021;Males;1,9
Netherlands;Less than 75 years;2021;Males;2,1
Netherlands;75 years or over;2021;Males;0,6
Netherlands;85 years or over;2021;Males;
Austria;Less than 6 years;2021;Males;2,7
Austria;From 6 to 10 years;2021;Males;5,8
Austria;From 6 to 11 years;2021;Males;5,1
Austria;From 11 to 15 years;2021;Males;3,0
Austria;From 12 to 17 years;2021;Males;2,1
Austria;From 15 to 19 years;2021;Males;1,0
Austria;From 15 to 24 years;2021;Males;1,0
Austria;From 15 to 29 years;2021;Males;0,8
Austria;Less than 16 years;2021;Males;3,8
Austria;From 16 to 19 years;2021;Males;0,8
Austria;From 16 to 24 years;2021;Males;0,9
Austria;From 16 to 29 years;2021;Males;0,7
Austria;From 16 to 64 years;2021;Males;1,6
Austria;16 years or over;2021;Males;1,5
Austria;Less than 18 years;2021;Males;3,3
Austria;From 18 to 24 years;2021;Males;1,2
Austria;From 18 to 59 years;2021;Males;
Austria;From 18 to 64 years;2021;Males;1,7
Austria;From 18 to 74 years;2021;Males;
Austria;18 years or over;2021;Males;1,5
Austria;From 20 to 24 years;2021;Males;1,0
Austria;From 20 to 29 years;2021;Males;0,7
Austria;From 25 to 29 years;2021;Males;0,4
Austria;From 25 to 34 years;2021;Males;
Austria;From 25 to 49 years;2021;Males;1,8
Austria;From 25 to 54 years;2021;Males;1,7
Austria;From 25 to 59 years;2021;Males;
Austria;From 35 to 44 years;2021;Males;
Austria;From 45 to 54 years;2021;Males;
Austria;From 50 to 64 years;2021;Males;1,7
Austria;From 55 to 64 years;2021;Males;1,9
Austria;55 years or over;2021;Males;1,3
Austria;Less than 60 years;2021;Males;2,2
Austria;60 years or over;2021;Males;0,8
Austria;Less than 65 years;2021;Males;2,1
Austria;From 65 to 74 years;2021;Males;1,1
Austria;65 years or over;2021;Males;0,6
Austria;Less than 75 years;2021;Males;2,0
Austria;75 years or over;2021;Males;0,0
Austria;85 years or over;2021;Males;
Poland;Less than 6 years;2021;Males;1,9
Poland;From 6 to 10 years;2021;Males;2,9
Poland;From 6 to 11 years;2021;Males;2,9
Poland;From 11 to 15 years;2021;Males;2,1
Poland;From 12 to 17 years;2021;Males;1,5
Poland;From 15 to 19 years;2021;Males;1,1
Poland;From 15 to 24 years;2021;Males;2,2
Poland;From 15 to 29 years;2021;Males;1,8
Poland;Less than 16 years;2021;Males;2,3
Poland;From 16 to 19 years;2021;Males;1,1
Poland;From 16 to 24 years;2021;Males;2,4
Poland;From 16 to 29 years;2021;Males;1,8
Poland;From 16 to 64 years;2021;Males;3,0
Poland;16 years or over;2021;Males;2,9
Poland;Less than 18 years;2021;Males;2,1
Poland;From 18 to 24 years;2021;Males;2,9
Poland;From 18 to 59 years;2021;Males;
Poland;From 18 to 64 years;2021;Males;3,1
Poland;From 18 to 74 years;2021;Males;
Poland;18 years or over;2021;Males;2,9
Poland;From 20 to 24 years;2021;Males;3,5
Poland;From 20 to 29 years;2021;Males;2,1
Poland;From 25 to 29 years;2021;Males;1,0
Poland;From 25 to 34 years;2021;Males;
Poland;From 25 to 49 years;2021;Males;2,4
Poland;From 25 to 54 years;2021;Males;2,5
Poland;From 25 to 59 years;2021;Males;
Poland;From 35 to 44 years;2021;Males;
Poland;From 45 to 54 years;2021;Males;
Poland;From 50 to 64 years;2021;Males;4,5
Poland;From 55 to 64 years;2021;Males;5,2
Poland;55 years or over;2021;Males;3,6
Poland;Less than 60 years;2021;Males;2,6
Poland;60 years or over;2021;Males;3,2
Poland;Less than 65 years;2021;Males;2,8
Poland;From 65 to 74 years;2021;Males;2,7
Poland;65 years or over;2021;Males;2,2
Poland;Less than 75 years;2021;Males;2,8
Poland;75 years or over;2021;Males;1,1
Poland;85 years or over;2021;Males;
Portugal;Less than 6 years;2021;Males;3,7
